qid flag pid rank predict_score algorithm
14947 A2 3499208 15.0 0.0001628100872039795 NN
14947 A2 4153789 16.0 0.00016369973309338093 NN
14947 A2 7237307 17.0 0.00016519357450306416 NN
14947 A2 5364926 18.0 0.00018198229372501373 NN
14947 A2 2604632 19.0 0.00019103754311800003 NN
14947 A2 3274916 20.0 0.00020798994228243828 NN
14947 A2 4485852 21.0 0.00021946709603071213 NN
14947 A2 6572284 22.0 0.0002265898510813713 NN
14947 A2 513433 23.0 0.00024247728288173676 NN
14947 A2 6034653 24.0 0.00025952747091650963 NN
14947 A2 8003915 25.0 0.0002783220261335373 NN
14947 A2 5110258 26.0 0.0002855360507965088 NN
14947 A2 3146733 27.0 0.00029146671295166016 NN
14947 A2 1901806 28.0 0.00030129309743642807 NN
14947 A2 2055331 29.0 0.0003099236637353897 NN
14947 A2 1897625 30.0 0.0003121625632047653 NN
14947 A2 2244827 31.0 0.00031913770362734795 NN
14947 A2 4453512 32.0 0.00032283272594213486 NN
14947 A2 6316274 33.0 0.00034567341208457947 NN
14947 A2 3004295 34.0 0.0003492538817226887 NN
14947 A2 5110259 35.0 0.0003548101522028446 NN
14947 A2 8840588 36.0 0.00035723624750971794 NN
14947 A2 8328069 37.0 0.0003637196496129036 NN
14947 A2 4116120 38.0 0.00043686525896191597 NN
14947 A2 4153787 39.0 0.0004391099791973829 NN
14947 A2 2552871 40.0 0.0004521985538303852 NN
14947 A2 67470 41.0 0.00045929616317152977 NN
14947 A2 8631425 42.0 0.00048360181972384453 NN
14947 A2 3999998 43.0 0.0004837759770452976 NN
14947 A2 3561436 44.0 0.0004902174696326256 NN
14947 A2 3069100 45.0 0.0005005956627428532 NN
14947 A2 7890366 46.0 0.0005147680640220642 NN
14947 A2 4383971 47.0 0.0005180011503398418 NN
14947 A2 3446673 48.0 0.0005188286304473877 NN
14947 A2 4507592 49.0 0.0005395081825554371 NN
14947 A2 5261298 50.0 0.0005429068114608526 NN
14947 A2 2877339 51.0 0.0005606093909591436 NN
14947 A2 5930938 52.0 0.0005610217340290546 NN
14947 A2 2055329 53.0 0.0005649290978908539 NN
14947 A2 5048590 54.0 0.0005682175979018211 NN
14947 A2 8076630 55.0 0.0005814307369291782 NN
14947 A2 1983175 56.0 0.0005833785980939865 NN
14947 A2 7386363 57.0 0.0005909036844968796 NN
14947 A2 6458640 58.0 0.0005915286019444466 NN
14947 A2 2642838 59.0 0.0006071925163269043 NN
14947 A2 7541536 60.0 0.0006169336847960949 NN
14947 A2 7744215 61.0 0.0006192277651280165 NN
14947 A2 5148797 62.0 0.0006291288882493973 NN
14947 A2 1589741 63.0 0.0006338176317512989 NN
14947 A2 8251277 64.0 0.0006338891107589006 NN
14947 A2 4259035 65.0 0.0006489353254437447 NN
14947 A2 1897622 66.0 0.0006494536064565182 NN
14947 A2 2486479 67.0 0.0006519025191664696 NN
14947 A2 1356832 68.0 0.0006533139385282993 NN
14947 A2 7079186 69.0 0.000654744915664196 NN
14947 A2 2720978 70.0 0.0006617663893848658 NN
14947 A2 2383243 71.0 0.0006672115996479988 NN
14947 A2 2024679 72.0 0.0006813202053308487 NN
14947 A2 1722583 73.0 0.0006896378472447395 NN
14947 A2 6996369 74.0 0.0007026093080639839 NN
14947 A2 5837340 75.0 0.000709964893758297 NN
14947 A2 2855886 76.0 0.0007103709504008293 NN
14947 A2 4366947 77.0 0.0007224418222904205 NN
14947 A2 946205 78.0 0.0007243901491165161 NN
14947 A2 3262365 79.0 0.0007260111160576344 NN
14947 A2 3482106 80.0 0.000729086808860302 NN
14947 A2 8105684 81.0 0.0007374915294349194 NN
14947 A2 1568653 82.0 0.0007613878697156906 NN
14947 A2 2768286 83.0 0.000781757291406393 NN
14947 A2 2072724 84.0 0.0007827973458915949 NN
14947 A2 1793521 85.0 0.0007858206517994404 NN
14947 A2 8666882 86.0 0.0007869817782193422 NN
14947 A2 132824 87.0 0.000789497047662735 NN
14947 A2 5353381 88.0 0.0007942053489387035 NN
14947 A2 337583 89.0 0.0008064145222306252 NN
14947 A2 845540 90.0 0.0008305762894451618 NN
14947 A2 2635989 91.0 0.0008310549892485142 NN
14947 A2 5249668 92.0 0.0008354531601071358 NN
14947 A2 5248460 93.0 0.000853091012686491 NN
14947 A2 7403748 94.0 0.0008537198882550001 NN
14947 A2 3927775 95.0 0.0008735039737075567 NN
14947 A2 6489523 96.0 0.0008868076838552952 NN
14947 A2 7311791 97.0 0.0008897834923118353 NN
14947 A2 832011 98.0 0.0008903853595256805 NN
14947 A2 7850083 99.0 0.000917152501642704 NN
14947 A2 278259 100.0 0.0009296382777392864 NN
qid flag pid rank predict_score algorithm
15441 A2 5598999 1.0 1.6922131180763245e-06 NN
15441 A2 8114076 2.0 8.213333785533905e-06 NN
15441 A2 6201084 3.0 8.236616849899292e-06 NN
15441 A2 632176 4.0 8.909031748771667e-06 NN
15441 A2 650292 5.0 1.9107945263385773e-05 NN
15441 A2 8501629 6.0 2.0679086446762085e-05 NN
15441 A2 987036 7.0 2.30264849960804e-05 NN
15441 A2 6155044 8.0 3.0955299735069275e-05 NN
15441 A2 7184559 9.0 3.766454756259918e-05 NN
15441 A2 1494811 10.0 3.9651058614254e-05 NN
15441 A2 8080406 11.0 4.194304347038269e-05 NN
15441 A2 5913134 12.0 4.2553991079330444e-05 NN
15441 A2 8299206 13.0 5.8492645621299744e-05 NN
15441 A2 8209354 14.0 6.211176514625549e-05 NN
15441 A2 2083304 15.0 6.609782576560974e-05 NN
15441 A2 6606272 16.0 7.795915007591248e-05 NN
15441 A2 7789515 17.0 8.4669329226017e-05 NN
15441 A2 5598627 18.0 8.483882993459702e-05 NN
15441 A2 8114414 19.0 9.006727486848831e-05 NN
15441 A2 647606 20.0 9.376602247357368e-05 NN
15441 A2 5796759 21.0 9.573344141244888e-05 NN
15441 A2 8432890 22.0 9.812135249376297e-05 NN
15441 A2 8776048 23.0 0.00010129157453775406 NN
15441 A2 777891 24.0 0.00010824576020240784 NN
15441 A2 7669946 25.0 0.00011271703988313675 NN
15441 A2 4286448 26.0 0.0001169135794043541 NN
15441 A2 2243240 27.0 0.00012956280261278152 NN
15441 A2 4035534 28.0 0.00014025717973709106 NN
15441 A2 7534900 29.0 0.0001499704085290432 NN
15441 A2 3558950 30.0 0.0001519434154033661 NN
15441 A2 7764332 31.0 0.000157136470079422 NN
15441 A2 3706047 32.0 0.00017634686082601547 NN
15441 A2 7769533 33.0 0.0001903492957353592 NN
15441 A2 4962558 34.0 0.0002065650187432766 NN
15441 A2 3308568 35.0 0.00021264515817165375 NN
15441 A2 429026 36.0 0.00024223700165748596 NN
15441 A2 3768644 37.0 0.000245898962020874 NN
15441 A2 6738942 38.0 0.0002585556358098984 NN
15441 A2 4863749 39.0 0.00025987159460783005 NN
15441 A2 4269885 40.0 0.00026712799444794655 NN
15441 A2 7789516 41.0 0.0002706274390220642 NN
15441 A2 6382049 42.0 0.000275289174169302 NN
15441 A2 596639 43.0 0.0002856259234249592 NN
15441 A2 5279699 44.0 0.0002874080091714859 NN
15441 A2 185359 45.0 0.0002932017669081688 NN
15441 A2 4040189 46.0 0.00029768794775009155 NN
15441 A2 7538147 47.0 0.00030637625604867935 NN
15441 A2 464891 48.0 0.0003162939101457596 NN
15441 A2 7052551 49.0 0.0003242017701268196 NN
15441 A2 1293303 50.0 0.0003298134543001652 NN
15441 A2 4794716 51.0 0.00033137574791908264 NN
15441 A2 1701077 52.0 0.0003443025052547455 NN
15441 A2 5840966 53.0 0.0003472566604614258 NN
15441 A2 7783211 54.0 0.00034970836713910103 NN
15441 A2 4436753 55.0 0.00035620294511318207 NN
15441 A2 1257920 56.0 0.00036300206556916237 NN
15441 A2 506641 57.0 0.00037190690636634827 NN
15441 A2 5309395 58.0 0.0003746598958969116 NN
15441 A2 2874682 59.0 0.0003777528181672096 NN
15441 A2 45792 60.0 0.00038132723420858383 NN
15441 A2 2609675 61.0 0.0003825603052973747 NN
15441 A2 3404175 62.0 0.00041090045124292374 NN
15441 A2 8709556 63.0 0.0004237871617078781 NN
15441 A2 4559931 64.0 0.00042766891419887543 NN
15441 A2 3038308 65.0 0.00043633952736854553 NN
15441 A2 6293576 66.0 0.00044165831059217453 NN
15441 A2 7570137 67.0 0.00044668372720479965 NN
15441 A2 6605660 68.0 0.00044886721298098564 NN
15441 A2 1259696 69.0 0.00046372320502996445 NN
15441 A2 8584986 70.0 0.0004664473235607147 NN
15441 A2 6676115 71.0 0.0004724673926830292 NN
15441 A2 1652619 72.0 0.0004756096750497818 NN
15441 A2 308327 73.0 0.0004760250449180603 NN
15441 A2 4002946 74.0 0.00047613121569156647 NN
15441 A2 3651128 75.0 0.0004790090024471283 NN
15441 A2 8120471 76.0 0.00047962460666894913 NN
15441 A2 6923739 77.0 0.00048172520473599434 NN
15441 A2 1487006 78.0 0.0004882384091615677 NN
15441 A2 7246144 79.0 0.0004991041496396065 NN
15441 A2 8780089 80.0 0.0005166018381714821 NN
15441 A2 7797764 81.0 0.0005219774320721626 NN
15441 A2 3345865 82.0 0.0005232533439993858 NN
15441 A2 7873915 83.0 0.0005275681614875793 NN
15441 A2 1623587 84.0 0.0005278028547763824 NN
15441 A2 3481228 85.0 0.000538344494998455 NN
15441 A2 2196279 86.0 0.0005456563085317612 NN
15441 A2 5753731 87.0 0.0005540261045098305 NN
15441 A2 260316 88.0 0.0005662580952048302 NN
15441 A2 5667851 89.0 0.0005917539820075035 NN
15441 A2 1538326 90.0 0.000603734515607357 NN
15441 A2 8423940 91.0 0.0006079310551285744 NN
15441 A2 3835159 92.0 0.0006081974133849144 NN
15441 A2 1370908 93.0 0.0006153807044029236 NN
15441 A2 1450182 94.0 0.0006154440343379974 NN
15441 A2 7807345 95.0 0.000618509016931057 NN
15441 A2 2772765 96.0 0.0006200121715664864 NN
15441 A2 1500192 97.0 0.0006234617903828621 NN
15441 A2 5027090 98.0 0.0006260471418499947 NN
15441 A2 8626488 99.0 0.0006421627476811409 NN
15441 A2 6728510 100.0 0.0006427867338061333 NN
qid flag pid rank predict_score algorithm
15607 A2 7617786 1.0 8.039642125368118e-06 NN
15607 A2 5247213 2.0 8.233822882175446e-06 NN
15607 A2 7555404 3.0 1.3777520507574081e-05 NN
15607 A2 7657382 4.0 2.3622065782546997e-05 NN
15607 A2 2818549 5.0 2.875877544283867e-05 NN
15607 A2 3406797 6.0 2.9525719583034515e-05 NN
15607 A2 5331911 7.0 2.979068085551262e-05 NN
15607 A2 545764 8.0 4.325062036514282e-05 NN
15607 A2 5774025 9.0 6.278976798057556e-05 NN
15607 A2 5299608 10.0 6.737327203154564e-05 NN
15607 A2 6678854 11.0 9.024236351251602e-05 NN
15607 A2 3640135 12.0 0.00011140760034322739 NN
15607 A2 6374189 13.0 0.00011560507118701935 NN
15607 A2 3066040 14.0 0.00013434048742055893 NN
15607 A2 2324079 15.0 0.00013543013483285904 NN
15607 A2 7321973 16.0 0.000139530748128891 NN
15607 A2 4643985 17.0 0.0001452779397368431 NN
15607 A2 3477907 18.0 0.0001755906268954277 NN
15607 A2 1740718 19.0 0.00017567910254001617 NN
15607 A2 3805899 20.0 0.0001763487234711647 NN
15607 A2 6760445 21.0 0.00017695128917694092 NN
15607 A2 4885485 22.0 0.00018331874161958694 NN
15607 A2 2065503 23.0 0.000196726992726326 NN
15607 A2 2343605 24.0 0.00019959267228841782 NN
15607 A2 3229618 25.0 0.0002003982663154602 NN
15607 A2 5253425 26.0 0.00020066462457180023 NN
15607 A2 2965943 27.0 0.00020746607333421707 NN
15607 A2 5639921 28.0 0.00021291431039571762 NN
15607 A2 3486971 29.0 0.0002160891890525818 NN
15607 A2 7750307 30.0 0.00022027082741260529 NN
15607 A2 6557222 31.0 0.00022773165255784988 NN
15607 A2 2155299 32.0 0.00023522786796092987 NN
15607 A2 4706487 33.0 0.00023638643324375153 NN
15607 A2 143212 34.0 0.00024556927382946014 NN
15607 A2 1587812 35.0 0.0002497592940926552 NN
15607 A2 2003822 36.0 0.0002504768781363964 NN
15607 A2 69823 37.0 0.00025096512399613857 NN
15607 A2 2145026 38.0 0.0002623696345835924 NN
15607 A2 4736663 39.0 0.0002813190221786499 NN
15607 A2 6217239 40.0 0.00028283288702368736 NN
15607 A2 8344332 41.0 0.00029212702065706253 NN
15607 A2 3382111 42.0 0.00033410079777240753 NN
15607 A2 4124835 43.0 0.000350424088537693 NN
15607 A2 8255413 44.0 0.00035386765375733376 NN
15607 A2 3472632 45.0 0.0003673485480248928 NN
15607 A2 4030685 46.0 0.0003762906417250633 NN
15607 A2 4360517 47.0 0.0003899941220879555 NN
15607 A2 7593743 48.0 0.00039144326001405716 NN
15607 A2 6104091 49.0 0.00039333757013082504 NN
15607 A2 2122532 50.0 0.00040602125227451324 NN
15607 A2 4683865 51.0 0.0004074797034263611 NN
15607 A2 5988397 52.0 0.0004098275676369667 NN
15607 A2 718672 53.0 0.00041111186146736145 NN
15607 A2 1964774 54.0 0.0004111342132091522 NN
15607 A2 5141974 55.0 0.00041528232395648956 NN
15607 A2 2796519 56.0 0.00043095462024211884 NN
15607 A2 8169150 57.0 0.0004357052966952324 NN
15607 A2 6975373 58.0 0.0004447204992175102 NN
15607 A2 2641420 59.0 0.00045095663517713547 NN
15607 A2 2612316 60.0 0.000455428846180439 NN
15607 A2 4008402 61.0 0.0004594232887029648 NN
15607 A2 585007 62.0 0.0004670824855566025 NN
15607 A2 2321385 63.0 0.00047346577048301697 NN
15607 A2 8412518 64.0 0.0004763440228998661 NN
15607 A2 4602552 65.0 0.0004929304122924805 NN
15607 A2 527844 66.0 0.00050347950309515 NN
15607 A2 728289 67.0 0.0005072653293609619 NN
15607 A2 1740713 68.0 0.0005156267434358597 NN
15607 A2 580328 69.0 0.0005246344953775406 NN
15607 A2 8430630 70.0 0.0005285469815135002 NN
15607 A2 3026992 71.0 0.0005499953404068947 NN
15607 A2 657717 72.0 0.0005503608845174313 NN
15607 A2 2343604 73.0 0.0005519911646842957 NN
15607 A2 6976742 74.0 0.0005788635462522507 NN
15607 A2 5828253 75.0 0.0005868598818778992 NN
15607 A2 7764133 76.0 0.0005905954167246819 NN
15607 A2 2348460 77.0 0.000591787975281477 NN
15607 A2 8198710 78.0 0.0005959614645689726 NN
15607 A2 5677087 79.0 0.0006049638614058495 NN
15607 A2 3276549 80.0 0.0006194822490215302 NN
15607 A2 1139829 81.0 0.000621589832007885 NN
15607 A2 1961689 82.0 0.0006232960149645805 NN
15607 A2 172276 83.0 0.0006295368075370789 NN
15607 A2 5544764 84.0 0.0006336499936878681 NN
15607 A2 6455471 85.0 0.0006356067024171352 NN
15607 A2 2580502 86.0 0.0006358339451253414 NN
15607 A2 7975744 87.0 0.0006417138502001762 NN
15607 A2 7693267 88.0 0.0006457283161580563 NN
15607 A2 2970112 89.0 0.000649123452603817 NN
15607 A2 5252970 90.0 0.0006507281213998795 NN
15607 A2 500262 91.0 0.0006636576727032661 NN
15607 A2 3760907 92.0 0.0006711063906550407 NN
15607 A2 8669183 93.0 0.0006714556366205215 NN
15607 A2 5211052 94.0 0.0006757006049156189 NN
15607 A2 7011413 95.0 0.0006778901442885399 NN
15607 A2 6253414 96.0 0.0006895409896969795 NN
15607 A2 7555408 97.0 0.0006933589465916157 NN
15607 A2 8703399 98.0 0.0007059411145746708 NN
15607 A2 8092469 99.0 0.0007088864222168922 NN
15607 A2 1458431 100.0 0.0007138950750231743 NN
qid flag pid rank predict_score algorithm
17848 A2 4417317 1.0 6.868503987789154e-07 NN
17848 A2 657370 2.0 5.716923624277115e-06 NN
17848 A2 8213663 3.0 1.0259915143251419e-05 NN
17848 A2 6082891 4.0 1.4448538422584534e-05 NN
17848 A2 4839696 5.0 2.4096108973026276e-05 NN
17848 A2 4622439 6.0 3.7760473787784576e-05 NN
17848 A2 1431509 7.0 4.0492042899131775e-05 NN
17848 A2 4797877 8.0 5.180761218070984e-05 NN
17848 A2 8613835 9.0 5.2053481340408325e-05 NN
17848 A2 640266 10.0 5.402415990829468e-05 NN
17848 A2 2016413 11.0 5.456572398543358e-05 NN
17848 A2 3542600 12.0 7.256120443344116e-05 NN
17848 A2 6257129 13.0 7.501337677240372e-05 NN
17848 A2 2159003 14.0 7.696542888879776e-05 NN
17848 A2 6483509 15.0 9.336229413747787e-05 NN
17848 A2 1278977 16.0 9.976234287023544e-05 NN
17848 A2 1821066 17.0 0.00014295708388090134 NN
17848 A2 7487115 18.0 0.00014770403504371643 NN
17848 A2 7245514 19.0 0.00019287597388029099 NN
17848 A2 4587881 20.0 0.00020331889390945435 NN
17848 A2 5389147 21.0 0.00021281559020280838 NN
17848 A2 988644 22.0 0.00021804962307214737 NN
17848 A2 6289291 23.0 0.00023147184401750565 NN
17848 A2 3125577 24.0 0.00023380108177661896 NN
17848 A2 7834313 25.0 0.0002497304230928421 NN
17848 A2 1540398 26.0 0.0002702614292502403 NN
17848 A2 1082637 27.0 0.00027341581881046295 NN
17848 A2 7635219 28.0 0.0002753389999270439 NN
17848 A2 2563449 29.0 0.00027591176331043243 NN
17848 A2 1692721 30.0 0.00028360355645418167 NN
17848 A2 114847 31.0 0.0003170287236571312 NN
17848 A2 4304258 32.0 0.00032756756991147995 NN
17848 A2 2863612 33.0 0.00033417902886867523 NN
17848 A2 2788629 34.0 0.00033617857843637466 NN
17848 A2 5840366 35.0 0.0003436850383877754 NN
17848 A2 4471822 36.0 0.0003453493118286133 NN
17848 A2 424639 37.0 0.00035379454493522644 NN
17848 A2 1553733 38.0 0.00036418158560991287 NN
17848 A2 1035637 39.0 0.00038229767233133316 NN
17848 A2 136880 40.0 0.00038637593388557434 NN
17848 A2 1796169 41.0 0.0003894539549946785 NN
17848 A2 83228 42.0 0.0004016999155282974 NN
17848 A2 258319 43.0 0.0004154401831328869 NN
17848 A2 3033496 44.0 0.0004316912963986397 NN
17848 A2 1383602 45.0 0.0004401039332151413 NN
17848 A2 6289816 46.0 0.000446295365691185 NN
17848 A2 5887837 47.0 0.00044915731996297836 NN
17848 A2 8442006 48.0 0.00046527013182640076 NN
17848 A2 1540400 49.0 0.0004670005291700363 NN
17848 A2 4692750 50.0 0.00047461967915296555 NN
17848 A2 506348 51.0 0.0004898803308606148 NN
17848 A2 4209612 52.0 0.0004902957007288933 NN
17848 A2 10924 53.0 0.0004959218204021454 NN
17848 A2 5243155 54.0 0.0004967041313648224 NN
17848 A2 866143 55.0 0.0005030650645494461 NN
17848 A2 5801454 56.0 0.0005275970324873924 NN
17848 A2 2939228 57.0 0.0005343463271856308 NN
17848 A2 8179640 58.0 0.000542566180229187 NN
17848 A2 1874618 59.0 0.0005432404577732086 NN
17848 A2 2415900 60.0 0.000545733142644167 NN
17848 A2 1623917 61.0 0.0005469964817166328 NN
17848 A2 6945586 62.0 0.0005485052242875099 NN
17848 A2 7868582 63.0 0.0005661938339471817 NN
17848 A2 2868102 64.0 0.0005784304812550545 NN
17848 A2 8705167 65.0 0.0006033321842551231 NN
17848 A2 2393600 66.0 0.000610770657658577 NN
17848 A2 7003227 67.0 0.0006235535256564617 NN
17848 A2 1985222 68.0 0.0006265114061534405 NN
17848 A2 823814 69.0 0.0006476962007582188 NN
17848 A2 6855995 70.0 0.000652688555419445 NN
17848 A2 7892483 71.0 0.0006528878584504128 NN
17848 A2 7487114 72.0 0.000653192400932312 NN
17848 A2 3045997 73.0 0.0006572091951966286 NN
17848 A2 7656219 74.0 0.0006578704342246056 NN
17848 A2 635106 75.0 0.0006738454103469849 NN
17848 A2 1815912 76.0 0.000722195953130722 NN
17848 A2 2880899 77.0 0.0007263123989105225 NN
17848 A2 5624178 78.0 0.0007341029122471809 NN
17848 A2 5030065 79.0 0.0007385145872831345 NN
17848 A2 2767830 80.0 0.0007402431219816208 NN
17848 A2 6117888 81.0 0.0007582833059132099 NN
17848 A2 1838429 82.0 0.0007633017376065254 NN
17848 A2 7525325 83.0 0.0007656347006559372 NN
17848 A2 1288786 84.0 0.0007758289575576782 NN
17848 A2 5576079 85.0 0.0007807053625583649 NN
17848 A2 315222 86.0 0.0008089365437626839 NN
17848 A2 6988072 87.0 0.0008216258138418198 NN
17848 A2 8715333 88.0 0.0008399318903684616 NN
17848 A2 6470519 89.0 0.0008487098384648561 NN
17848 A2 6081319 90.0 0.0008553566876798868 NN
17848 A2 8789336 91.0 0.0008850404992699623 NN
17848 A2 293138 92.0 0.0008908091112971306 NN
17848 A2 1881685 93.0 0.0008920943364500999 NN
17848 A2 2746174 94.0 0.0009012473747134209 NN
17848 A2 1651866 95.0 0.0009235180914402008 NN
17848 A2 309123 96.0 0.000934030395001173 NN
17848 A2 1090682 97.0 0.0009358888491988182 NN
17848 A2 1540399 98.0 0.0009497194550931454 NN
17848 A2 3041176 99.0 0.0009572049602866173 NN
17848 A2 83233 100.0 0.0009638420306146145 NN
qid flag pid rank predict_score algorithm
17884 A2 7331078 1.0 3.2705022022128105e-05 NN
17884 A2 129609 2.0 3.989320248365402e-05 NN
17884 A2 6062722 3.0 4.586856812238693e-05 NN
17884 A2 5503923 4.0 5.246885120868683e-05 NN
17884 A2 8572823 5.0 6.12905714660883e-05 NN
17884 A2 1109000 6.0 6.250431761145592e-05 NN
17884 A2 3761796 7.0 7.35744833946228e-05 NN
17884 A2 6574751 8.0 7.830280810594559e-05 NN
17884 A2 8040474 9.0 0.00010169949382543564 NN
17884 A2 1898793 10.0 0.00010601617395877838 NN
17884 A2 3809686 11.0 0.00010928511619567871 NN
17884 A2 7422569 12.0 0.00011234451085329056 NN
17884 A2 2796629 13.0 0.00011772802099585533 NN
17884 A2 7104059 14.0 0.00012786872684955597 NN
17884 A2 1410863 15.0 0.00014531193301081657 NN
17884 A2 8238442 16.0 0.00015523703768849373 NN
17884 A2 4962198 17.0 0.00016413489356637 NN
17884 A2 4907651 18.0 0.0001665859017521143 NN
17884 A2 4044455 19.0 0.00018614600412547588 NN
17884 A2 7179404 20.0 0.0001888033002614975 NN
17884 A2 484128 21.0 0.00019138585776090622 NN
17884 A2 5478806 22.0 0.00020666886121034622 NN
17884 A2 1217646 23.0 0.00021361187100410461 NN
17884 A2 2294356 24.0 0.0002183821052312851 NN
17884 A2 2191378 25.0 0.0002299528568983078 NN
17884 A2 1342942 26.0 0.00023946515284478664 NN
17884 A2 7713093 27.0 0.00026626884937286377 NN
17884 A2 5626948 28.0 0.0002709121908992529 NN
17884 A2 2326965 29.0 0.00028428295627236366 NN
17884 A2 3339496 30.0 0.0002866992726922035 NN
17884 A2 6826563 31.0 0.0002898098900914192 NN
17884 A2 3350975 32.0 0.0003079320304095745 NN
17884 A2 7647640 33.0 0.000310312956571579 NN
17884 A2 1897409 34.0 0.00031330622732639313 NN
17884 A2 7653871 35.0 0.00031703338027000427 NN
17884 A2 6778075 36.0 0.00031868042424321175 NN
17884 A2 7594494 37.0 0.00034508248791098595 NN
17884 A2 8818424 38.0 0.00034981686621904373 NN
17884 A2 8580454 39.0 0.0003646598197519779 NN
17884 A2 6403354 40.0 0.00036647357046604156 NN
17884 A2 4989889 41.0 0.00037221331149339676 NN
17884 A2 6599926 42.0 0.00040051713585853577 NN
17884 A2 1897408 43.0 0.00040244823321700096 NN
17884 A2 8100203 44.0 0.0004245019517838955 NN
17884 A2 8340744 45.0 0.0004355190321803093 NN
17884 A2 1145657 46.0 0.0004370724782347679 NN
17884 A2 2749239 47.0 0.00043993815779685974 NN
17884 A2 7572671 48.0 0.00044011371210217476 NN
17884 A2 4892527 49.0 0.0004517706111073494 NN
17884 A2 8632780 50.0 0.0004539722576737404 NN
17884 A2 8786679 51.0 0.0004566321149468422 NN
17884 A2 3815493 52.0 0.00046157557517290115 NN
17884 A2 5462383 53.0 0.0004771868698298931 NN
17884 A2 1227977 54.0 0.0005026701837778091 NN
17884 A2 3490300 55.0 0.0005145678296685219 NN
17884 A2 8310513 56.0 0.0005217436701059341 NN
17884 A2 2607830 57.0 0.0005246349610388279 NN
17884 A2 5908833 58.0 0.0005250400863587856 NN
17884 A2 7601002 59.0 0.0005262466147542 NN
17884 A2 2943313 60.0 0.0005431994795799255 NN
17884 A2 2896694 61.0 0.0005486796144396067 NN
17884 A2 5462378 62.0 0.0005537143442779779 NN
17884 A2 8587733 63.0 0.0005720127373933792 NN
17884 A2 5558312 64.0 0.0005865762941539288 NN
17884 A2 5636529 65.0 0.000591818243265152 NN
17884 A2 7001113 66.0 0.000603431835770607 NN
17884 A2 709620 67.0 0.0006208056584000587 NN
17884 A2 6366081 68.0 0.0006281528621912003 NN
17884 A2 7241092 69.0 0.0006368854083120823 NN
17884 A2 8238438 70.0 0.0006664297543466091 NN
17884 A2 4346728 71.0 0.0006706342101097107 NN
17884 A2 325503 72.0 0.0006718516815453768 NN
17884 A2 1143135 73.0 0.0006770798936486244 NN
17884 A2 4828464 74.0 0.0006891773082315922 NN
17884 A2 7151790 75.0 0.000693250447511673 NN
17884 A2 74100 76.0 0.0007053806912153959 NN
17884 A2 2730909 77.0 0.00071698147803545 NN
17884 A2 4728614 78.0 0.0007502473890781403 NN
17884 A2 6451427 79.0 0.0007606742437928915 NN
17884 A2 6132388 80.0 0.000772995175793767 NN
17884 A2 2734866 81.0 0.0007747085765004158 NN
17884 A2 984371 82.0 0.0007805037312209606 NN
17884 A2 6177652 83.0 0.0007843854837119579 NN
17884 A2 7048583 84.0 0.000785166397690773 NN
17884 A2 2089339 85.0 0.0007868665270507336 NN
17884 A2 6991204 86.0 0.0007980801165103912 NN
17884 A2 1190772 87.0 0.0008098296821117401 NN
17884 A2 7723245 88.0 0.0008221720345318317 NN
17884 A2 1447184 89.0 0.0008324910886585712 NN
17884 A2 4929339 90.0 0.0008379518985748291 NN
17884 A2 5706045 91.0 0.0008493652567267418 NN
17884 A2 1474199 92.0 0.0008642608299851418 NN
17884 A2 4453033 93.0 0.000873093493282795 NN
17884 A2 3201824 94.0 0.0008768588304519653 NN
17884 A2 629688 95.0 0.0009005430620163679 NN
17884 A2 6649682 96.0 0.0009024515748023987 NN
17884 A2 1201008 97.0 0.000905272550880909 NN
17884 A2 5219612 98.0 0.0009150996338576078 NN
17884 A2 6938521 99.0 0.0009264396503567696 NN
17884 A2 464623 100.0 0.0009538931772112846 NN
qid flag pid rank predict_score algorithm
20520 A2 1336817 1.0 6.3925981521606445e-06 NN
20520 A2 3408009 2.0 2.484302967786789e-05 NN
20520 A2 6466158 3.0 4.172511398792267e-05 NN
20520 A2 4504195 4.0 5.2191317081451416e-05 NN
20520 A2 7523266 5.0 5.473848432302475e-05 NN
20520 A2 5628886 6.0 6.576161831617355e-05 NN
20520 A2 6079963 7.0 8.296594023704529e-05 NN
20520 A2 1890645 8.0 8.330866694450378e-05 NN
20520 A2 8658699 9.0 0.00010315980762243271 NN
20520 A2 467943 10.0 0.00010614749044179916 NN
20520 A2 2509859 11.0 0.0001147538423538208 NN
20520 A2 6226492 12.0 0.00011772196739912033 NN
20520 A2 221142 13.0 0.00011927448213100433 NN
20520 A2 3588911 14.0 0.00011980743147432804 NN
20520 A2 4400854 15.0 0.00012024957686662674 NN
20520 A2 8547169 16.0 0.00012147892266511917 NN
20520 A2 6249757 17.0 0.0001223590224981308 NN
20520 A2 694260 18.0 0.00012571923434734344 NN
20520 A2 2106149 19.0 0.00013507530093193054 NN
20520 A2 4958919 20.0 0.00013602781109511852 NN
20520 A2 8547175 21.0 0.0001405663788318634 NN
20520 A2 257179 22.0 0.00015139207243919373 NN
20520 A2 623569 23.0 0.00015433691442012787 NN
20520 A2 3983276 24.0 0.00016905739903450012 NN
20520 A2 3032115 25.0 0.0001711072400212288 NN
20520 A2 36725 26.0 0.00017930660396814346 NN
20520 A2 7906066 27.0 0.00017985142767429352 NN
20520 A2 6687068 28.0 0.00018055830150842667 NN
20520 A2 7291745 29.0 0.00020526465959846973 NN
