qid flag pid rank predict_score algorithm
14947 A2 4500037 40.0 0.8779027462005615 LM
14947 A2 3606045 41.0 0.8719763159751892 LM
14947 A2 2720978 42.0 0.8701416254043579 LM
14947 A2 4383971 43.0 0.8436947464942932 LM
14947 A2 4179783 44.0 0.8349480628967285 LM
14947 A2 1214306 45.0 0.8297006487846375 LM
14947 A2 2300940 46.0 0.8276419043540955 LM
14947 A2 4828118 47.0 0.81905198097229 LM
14947 A2 963387 48.0 0.8169074654579163 LM
14947 A2 5486090 49.0 0.8029982447624207 LM
14947 A2 4169039 50.0 0.8013831377029419 LM
14947 A2 5048590 51.0 0.8000555634498596 LM
14947 A2 7541537 52.0 0.7871922254562378 LM
14947 A2 4134664 53.0 0.7869240045547485 LM
14947 A2 3606048 54.0 0.7841587662696838 LM
14947 A2 2982892 55.0 0.7830649018287659 LM
14947 A2 3727614 56.0 0.7788609862327576 LM
14947 A2 7051772 57.0 0.7766331434249878 LM
14947 A2 4612851 58.0 0.7746785283088684 LM
14947 A2 960101 59.0 0.7716698050498962 LM
14947 A2 3249935 60.0 0.7634137868881226 LM
14947 A2 7850083 61.0 0.762629508972168 LM
14947 A2 3058115 62.0 0.7620005011558533 LM
14947 A2 4366947 63.0 0.7588616013526917 LM
14947 A2 4803715 64.0 0.7568923234939575 LM
14947 A2 7644908 65.0 0.7509503364562988 LM
14947 A2 8358800 66.0 0.7478405833244324 LM
14947 A2 2486486 67.0 0.7427889704704285 LM
14947 A2 8314683 68.0 0.7420691251754761 LM
14947 A2 874158 69.0 0.7415324449539185 LM
14947 A2 132824 70.0 0.738162100315094 LM
14947 A2 5935716 71.0 0.7363293170928955 LM
14947 A2 8000618 72.0 0.7348343729972839 LM
14947 A2 3712422 73.0 0.7258195877075195 LM
14947 A2 3780843 74.0 0.7217291593551636 LM
14947 A2 6366430 75.0 0.7020965218544006 LM
14947 A2 3979617 76.0 0.7014809250831604 LM
14947 A2 2675067 77.0 0.6947866082191467 LM
14947 A2 8582795 78.0 0.6889358758926392 LM
14947 A2 1376183 79.0 0.6855441331863403 LM
14947 A2 2271397 80.0 0.6848801970481873 LM
14947 A2 1356828 81.0 0.6743038296699524 LM
14947 A2 3391628 82.0 0.6737473607063293 LM
14947 A2 4291384 83.0 0.6730921268463135 LM
14947 A2 6758134 84.0 0.6717289686203003 LM
14947 A2 6938766 85.0 0.6663063168525696 LM
14947 A2 7541536 86.0 0.6631117463111877 LM
14947 A2 7451978 87.0 0.6622151732444763 LM
14947 A2 7237427 88.0 0.6616039872169495 LM
14947 A2 1570508 89.0 0.6587822437286377 LM
14947 A2 6865245 90.0 0.6543055176734924 LM
14947 A2 7850088 91.0 0.6285762190818787 LM
14947 A2 5935717 92.0 0.6253679394721985 LM
14947 A2 4227983 93.0 0.6195694208145142 LM
14947 A2 1901806 94.0 0.6126275658607483 LM
14947 A2 8693177 95.0 0.6117043495178223 LM
14947 A2 4697937 96.0 0.6115511655807495 LM
14947 A2 7311790 97.0 0.6097614169120789 LM
14947 A2 3794403 98.0 0.6095999479293823 LM
14947 A2 3131290 99.0 0.6081201434135437 LM
14947 A2 7732032 100.0 0.6077234148979187 LM
qid flag pid rank predict_score algorithm
15441 A2 1538329 1.0 1.4960383176803589 LM
15441 A2 7916418 2.0 1.4958610534667969 LM
15441 A2 3036279 3.0 1.1244938373565674 LM
15441 A2 287270 4.0 1.088857650756836 LM
15441 A2 5142173 5.0 1.0407955646514893 LM
15441 A2 7001016 6.0 1.0004055500030518 LM
15441 A2 7916417 7.0 0.98732590675354 LM
15441 A2 282863 8.0 0.9738476872444153 LM
15441 A2 7473916 9.0 0.9595130085945129 LM
15441 A2 260320 10.0 0.9463235139846802 LM
15441 A2 3282827 11.0 0.928805947303772 LM
15441 A2 7789509 12.0 0.9221103191375732 LM
15441 A2 3282831 13.0 0.9158286452293396 LM
15441 A2 7832223 14.0 0.9111809134483337 LM
15441 A2 1274530 15.0 0.8997060060501099 LM
15441 A2 4509741 16.0 0.8537773489952087 LM
15441 A2 7916421 17.0 0.7946395874023438 LM
15441 A2 3539151 18.0 0.7754151821136475 LM
15441 A2 238014 19.0 0.7732603549957275 LM
15441 A2 6766445 20.0 0.7531450986862183 LM
15441 A2 7916415 21.0 0.7282911539077759 LM
15441 A2 5931515 22.0 0.7253221273422241 LM
15441 A2 5183745 23.0 0.7165772914886475 LM
15441 A2 1538332 24.0 0.7114923596382141 LM
15441 A2 7484927 25.0 0.691102921962738 LM
15441 A2 1268402 26.0 0.6868471503257751 LM
15441 A2 4399510 27.0 0.6793152689933777 LM
15441 A2 4962562 28.0 0.6773213148117065 LM
15441 A2 102199 29.0 0.6438804864883423 LM
15441 A2 2227648 30.0 0.6415311694145203 LM
15441 A2 1538335 31.0 0.6197964549064636 LM
15441 A2 5111040 32.0 0.6189361214637756 LM
15441 A2 8644403 33.0 0.6148978471755981 LM
15441 A2 282867 34.0 0.5838176012039185 LM
15441 A2 1877959 35.0 0.5635125637054443 LM
15441 A2 7916419 36.0 0.5593709945678711 LM
15441 A2 3765941 37.0 0.5586948990821838 LM
15441 A2 6826687 38.0 0.5525270104408264 LM
15441 A2 1538328 39.0 0.5457440614700317 LM
15441 A2 5495743 40.0 0.5448347926139832 LM
15441 A2 7473912 41.0 0.5378393530845642 LM
15441 A2 260319 42.0 0.534553587436676 LM
15441 A2 7916413 43.0 0.5197259187698364 LM
15441 A2 1416157 44.0 0.5163596272468567 LM
15441 A2 573527 45.0 0.5123533010482788 LM
15441 A2 1984590 46.0 0.5013688802719116 LM
15441 A2 3262176 47.0 0.492745965719223 LM
15441 A2 6444550 48.0 0.48543059825897217 LM
15441 A2 6861248 49.0 0.4817340075969696 LM
15441 A2 3145248 50.0 0.47248634696006775 LM
15441 A2 1433518 51.0 0.4634356200695038 LM
15441 A2 5097765 52.0 0.46305373311042786 LM
15441 A2 4911135 53.0 0.46278151869773865 LM
15441 A2 595416 54.0 0.4563869535923004 LM
15441 A2 8475622 55.0 0.45048826932907104 LM
15441 A2 6115924 56.0 0.4417496919631958 LM
15441 A2 287271 57.0 0.43996357917785645 LM
15441 A2 5687686 58.0 0.436791330575943 LM
15441 A2 1901450 59.0 0.4365982711315155 LM
15441 A2 1538334 60.0 0.41979703307151794 LM
15441 A2 2884110 61.0 0.4165041744709015 LM
15441 A2 5472907 62.0 0.4144554138183594 LM
15441 A2 1538331 63.0 0.4044245779514313 LM
15441 A2 4962558 64.0 0.40135982632637024 LM
15441 A2 8371254 65.0 0.3942870795726776 LM
15441 A2 6734391 66.0 0.3823937773704529 LM
15441 A2 5119478 67.0 0.3805539906024933 LM
15441 A2 7001015 68.0 0.37467655539512634 LM
15441 A2 6401659 69.0 0.37363073229789734 LM
15441 A2 7863622 70.0 0.3727828860282898 LM
15441 A2 5698 71.0 0.36748936772346497 LM
15441 A2 648489 72.0 0.36272311210632324 LM
15441 A2 2097348 73.0 0.3579469323158264 LM
15441 A2 6024648 74.0 0.3546924293041229 LM
15441 A2 2099674 75.0 0.34498950839042664 LM
15441 A2 7706389 76.0 0.3276023268699646 LM
15441 A2 8735031 77.0 0.3267872631549835 LM
15441 A2 2692317 78.0 0.32619020342826843 LM
15441 A2 1411583 79.0 0.3215878903865814 LM
15441 A2 4241672 80.0 0.32080212235450745 LM
15441 A2 2921212 81.0 0.3084755837917328 LM
15441 A2 1538327 82.0 0.3081289231777191 LM
15441 A2 6231848 83.0 0.3077487647533417 LM
15441 A2 5598627 84.0 0.3012745678424835 LM
15441 A2 284049 85.0 0.295006662607193 LM
15441 A2 51188 86.0 0.29381290078163147 LM
15441 A2 1538326 87.0 0.2933356463909149 LM
15441 A2 6171986 88.0 0.29313644766807556 LM
15441 A2 3454838 89.0 0.2924511730670929 LM
15441 A2 5743750 90.0 0.28992700576782227 LM
15441 A2 8355428 91.0 0.28356239199638367 LM
15441 A2 2454596 92.0 0.28356143832206726 LM
15441 A2 2641939 93.0 0.2803887128829956 LM
15441 A2 68954 94.0 0.2760114073753357 LM
15441 A2 4863749 95.0 0.27354735136032104 LM
15441 A2 260323 96.0 0.2717572748661041 LM
15441 A2 3244109 97.0 0.2706221342086792 LM
15441 A2 8022406 98.0 0.26558035612106323 LM
15441 A2 6766451 99.0 0.2641555368900299 LM
15441 A2 8209354 100.0 0.25488540530204773 LM
qid flag pid rank predict_score algorithm
15607 A2 1868891 1.0 1.5525717735290527 LM
15607 A2 3887474 2.0 1.2617970705032349 LM
15607 A2 1129399 3.0 1.1788272857666016 LM
15607 A2 4592298 4.0 1.140427589416504 LM
15607 A2 6179448 5.0 1.138354778289795 LM
15607 A2 5947499 6.0 1.1118625402450562 LM
15607 A2 1139829 7.0 1.0766304731369019 LM
15607 A2 1821434 8.0 1.0703017711639404 LM
15607 A2 1961689 9.0 1.0567359924316406 LM
15607 A2 4602552 10.0 1.036585807800293 LM
15607 A2 4355023 11.0 1.0074106454849243 LM
15607 A2 1507988 12.0 0.9938169717788696 LM
15607 A2 6507016 13.0 0.9874207973480225 LM
15607 A2 4535984 14.0 0.9797572493553162 LM
15607 A2 4775735 15.0 0.9786990880966187 LM
15607 A2 829422 16.0 0.9781280755996704 LM
15607 A2 5677088 17.0 0.9725680351257324 LM
15607 A2 1821437 18.0 0.9594005346298218 LM
15607 A2 2324076 19.0 0.947182834148407 LM
15607 A2 122890 20.0 0.9451061487197876 LM
15607 A2 3297370 21.0 0.9447763562202454 LM
15607 A2 3365456 22.0 0.9380764961242676 LM
15607 A2 6869157 23.0 0.9361003637313843 LM
15607 A2 8703400 24.0 0.9281803965568542 LM
15607 A2 8745024 25.0 0.9246887564659119 LM
15607 A2 4602547 26.0 0.9109411835670471 LM
15607 A2 7321978 27.0 0.9090434908866882 LM
15607 A2 5362598 28.0 0.908409595489502 LM
15607 A2 1783804 29.0 0.9019448757171631 LM
15607 A2 7555404 30.5 0.8944718837738037 LM
15607 A2 8669180 30.5 0.8944718837738037 LM
15607 A2 3999846 32.0 0.8903786540031433 LM
15607 A2 7242492 33.0 0.887062132358551 LM
15607 A2 4561529 34.0 0.8810868263244629 LM
15607 A2 7924462 35.0 0.8715422749519348 LM
15607 A2 7242488 36.0 0.8707069158554077 LM
15607 A2 2333065 37.0 0.8644931316375732 LM
15607 A2 6564814 38.0 0.8636056780815125 LM
15607 A2 644275 39.0 0.8563544750213623 LM
15607 A2 1563977 40.0 0.8543424010276794 LM
15607 A2 3502537 41.0 0.8432802557945251 LM
15607 A2 1125897 42.0 0.8331992030143738 LM
15607 A2 1082182 43.0 0.8316472768783569 LM
15607 A2 6692655 44.0 0.8305290341377258 LM
15607 A2 3964213 45.0 0.8298357725143433 LM
15607 A2 7524096 46.0 0.8245193958282471 LM
15607 A2 5363742 47.0 0.822535514831543 LM
15607 A2 2451380 48.0 0.8215681910514832 LM
15607 A2 2446096 49.0 0.8184837698936462 LM
15607 A2 66584 50.0 0.8179143071174622 LM
15607 A2 7824359 51.0 0.8172475695610046 LM
15607 A2 332487 52.0 0.8171440362930298 LM
15607 A2 4510395 53.0 0.8135502934455872 LM
15607 A2 3721981 54.0 0.8133364915847778 LM
15607 A2 3177322 55.0 0.8126311898231506 LM
15607 A2 2831082 56.0 0.8041794300079346 LM
15607 A2 2324080 57.0 0.8010572195053101 LM
15607 A2 4548944 58.0 0.800540566444397 LM
15607 A2 2841249 59.0 0.7986395955085754 LM
15607 A2 4670383 60.0 0.7946822047233582 LM
15607 A2 1672721 61.0 0.7857849597930908 LM
15607 A2 5253424 62.0 0.7819600701332092 LM
15607 A2 6101740 63.0 0.7801769375801086 LM
15607 A2 208043 64.0 0.7795889377593994 LM
15607 A2 751371 65.0 0.777585506439209 LM
15607 A2 3068939 66.0 0.7769546508789062 LM
15607 A2 7610747 67.0 0.7753536105155945 LM
15607 A2 2617828 68.0 0.7692289352416992 LM
15607 A2 2343604 69.0 0.7635840773582458 LM
15607 A2 1604332 70.0 0.7623075842857361 LM
15607 A2 1275457 71.0 0.761911153793335 LM
15607 A2 2324077 72.0 0.7564056515693665 LM
15607 A2 5857768 73.0 0.7527962923049927 LM
15607 A2 2512762 74.0 0.7476175427436829 LM
15607 A2 4568696 75.0 0.7370795607566833 LM
15607 A2 3148400 76.0 0.7282280325889587 LM
15607 A2 5288213 77.0 0.7270110845565796 LM
15607 A2 1792382 78.0 0.7247979640960693 LM
15607 A2 3581655 79.0 0.719764232635498 LM
15607 A2 6575220 80.0 0.7195332646369934 LM
15607 A2 3525021 81.0 0.718875527381897 LM
15607 A2 396600 82.0 0.7147889137268066 LM
15607 A2 3164128 83.0 0.7116894125938416 LM
15607 A2 1604336 84.0 0.7104447484016418 LM
15607 A2 4602546 85.0 0.7102261781692505 LM
15607 A2 3981137 86.0 0.7088677883148193 LM
15607 A2 6128941 87.0 0.7057458758354187 LM
15607 A2 7694860 88.0 0.7034305334091187 LM
15607 A2 391759 89.0 0.702668309211731 LM
15607 A2 6128943 90.0 0.7007437348365784 LM
15607 A2 172271 91.0 0.6957199573516846 LM
15607 A2 2810284 92.0 0.6944233179092407 LM
15607 A2 6316423 93.0 0.6881043314933777 LM
15607 A2 3140317 94.0 0.6858024001121521 LM
15607 A2 7028306 95.0 0.6824942827224731 LM
15607 A2 2329388 96.0 0.6776429414749146 LM
15607 A2 7771672 97.0 0.6776272058486938 LM
15607 A2 3229625 98.0 0.6770957112312317 LM
15607 A2 641097 99.0 0.6762032508850098 LM
15607 A2 2547185 100.0 0.6748629808425903 LM
qid flag pid rank predict_score algorithm
17848 A2 1854400 1.0 2.343348741531372 LM
17848 A2 134672 2.0 2.324985980987549 LM
17848 A2 3905331 3.0 2.0752623081207275 LM
17848 A2 5200913 4.0 1.938801884651184 LM
17848 A2 723849 5.0 1.9344761371612549 LM
17848 A2 1623915 6.0 1.7141108512878418 LM
17848 A2 1821062 7.0 1.6837342977523804 LM
17848 A2 1623918 8.0 1.6766215562820435 LM
17848 A2 1623920 9.0 1.676574468612671 LM
17848 A2 5030065 10.0 1.6525458097457886 LM
17848 A2 3378328 11.0 1.61636221408844 LM
17848 A2 723848 12.0 1.6128252744674683 LM
17848 A2 4004789 13.0 1.611316442489624 LM
17848 A2 7709937 14.0 1.604588270187378 LM
17848 A2 8098186 15.0 1.6036993265151978 LM
17848 A2 7454850 16.0 1.6010297536849976 LM
17848 A2 4549174 17.0 1.5822304487228394 LM
17848 A2 6024833 18.0 1.5747978687286377 LM
17848 A2 1874618 19.0 1.5191415548324585 LM
17848 A2 6411295 20.0 1.5118207931518555 LM
17848 A2 7886958 21.0 1.4879441261291504 LM
17848 A2 920566 22.0 1.4709588289260864 LM
17848 A2 7221918 23.0 1.441817045211792 LM
17848 A2 6081319 24.0 1.4172368049621582 LM
17848 A2 6421765 25.0 1.3806933164596558 LM
17848 A2 109269 26.0 1.3606219291687012 LM
17848 A2 1993038 27.0 1.3507423400878906 LM
17848 A2 5803607 28.0 1.3318790197372437 LM
17848 A2 998383 29.0 1.3216218948364258 LM
17848 A2 723852 30.0 1.3088655471801758 LM
17848 A2 1623912 31.0 1.2860397100448608 LM
17848 A2 1540394 32.0 1.2785110473632812 LM
17848 A2 5243155 33.0 1.2446222305297852 LM
17848 A2 1082637 34.0 1.2411820888519287 LM
17848 A2 7165531 35.0 1.2384196519851685 LM
17848 A2 3446763 36.0 1.2325961589813232 LM
17848 A2 8108457 37.0 1.2312841415405273 LM
17848 A2 4766587 38.0 1.22544527053833 LM
17848 A2 2716593 39.0 1.2055630683898926 LM
17848 A2 5803601 40.0 1.2033487558364868 LM
17848 A2 1413691 41.0 1.1533904075622559 LM
17848 A2 152037 42.0 1.1270426511764526 LM
17848 A2 4873663 43.0 1.1239358186721802 LM
17848 A2 7034458 44.0 1.111959457397461 LM
17848 A2 2716600 45.0 1.0963717699050903 LM
17848 A2 3357816 46.0 1.0946847200393677 LM
17848 A2 6048078 47.0 1.057144284248352 LM
17848 A2 8108455 48.0 1.052799105644226 LM
17848 A2 3510759 49.0 1.0429625511169434 LM
17848 A2 2948716 50.0 1.0357500314712524 LM
17848 A2 6018832 51.0 1.0310940742492676 LM
17848 A2 191679 52.0 1.0171852111816406 LM
17848 A2 5030062 53.0 1.0121513605117798 LM
17848 A2 6081318 54.0 1.0100631713867188 LM
17848 A2 4304259 55.0 1.007587194442749 LM
17848 A2 2530474 56.0 1.001428246498108 LM
17848 A2 8086905 57.0 1.0010297298431396 LM
17848 A2 404678 58.0 0.9582525491714478 LM
17848 A2 2929234 59.0 0.9353300333023071 LM
17848 A2 8800677 60.0 0.933278501033783 LM
17848 A2 4549172 61.0 0.898934006690979 LM
17848 A2 5611486 62.5 0.8946533799171448 LM
17848 A2 152032 62.5 0.8946533799171448 LM
17848 A2 7636253 64.0 0.8933958411216736 LM
17848 A2 1082639 65.0 0.8774254322052002 LM
17848 A2 5061684 66.0 0.8727583885192871 LM
17848 A2 3736174 67.0 0.8708849549293518 LM
17848 A2 2472770 68.0 0.862386167049408 LM
17848 A2 4504503 69.0 0.859624445438385 LM
17848 A2 5030064 70.0 0.8404930233955383 LM
17848 A2 572165 71.0 0.8402998447418213 LM
17848 A2 7636255 72.0 0.8039749264717102 LM
17848 A2 1473245 73.0 0.7819727659225464 LM
17848 A2 3604001 74.0 0.7520858645439148 LM
17848 A2 5544867 75.0 0.7481250166893005 LM
17848 A2 5803605 76.0 0.7447832226753235 LM
17848 A2 5540910 77.0 0.737720787525177 LM
17848 A2 7837559 78.0 0.7306330800056458 LM
17848 A2 4625417 79.0 0.7265956997871399 LM
17848 A2 1743686 80.0 0.7237472534179688 LM
17848 A2 2716592 81.0 0.7224946618080139 LM
17848 A2 6257134 82.0 0.7197657227516174 LM
17848 A2 6280250 83.0 0.7140973210334778 LM
17848 A2 2472772 84.0 0.7051552534103394 LM
17848 A2 6881192 85.0 0.6915981769561768 LM
17848 A2 4511998 86.0 0.6899437308311462 LM
17848 A2 705121 87.0 0.6859993934631348 LM
17848 A2 8002268 88.0 0.6751159429550171 LM
17848 A2 4450521 89.0 0.6627639532089233 LM
17848 A2 2868102 90.0 0.6597445607185364 LM
17848 A2 7166680 91.0 0.655495285987854 LM
17848 A2 6855992 92.0 0.654474675655365 LM
17848 A2 2472768 93.0 0.6522229909896851 LM
17848 A2 3523547 94.0 0.650589108467102 LM
17848 A2 152029 95.0 0.6370506882667542 LM
17848 A2 5600498 96.0 0.637039303779602 LM
17848 A2 2372764 97.5 0.6337156891822815 LM
17848 A2 3205812 97.5 0.6337156891822815 LM
17848 A2 723850 99.0 0.6322205066680908 LM
17848 A2 4076725 100.0 0.6158249378204346 LM
qid flag pid rank predict_score algorithm
17884 A2 7723246 1.0 1.3088951110839844 LM
17884 A2 7893704 2.0 0.9335289001464844 LM
17884 A2 2730907 3.0 0.8639879822731018 LM
17884 A2 7723244 4.0 0.8504475951194763 LM
17884 A2 5051686 5.0 0.8301486968994141 LM
17884 A2 7723242 6.0 0.7912064790725708 LM
17884 A2 8773317 7.0 0.7126051783561707 LM
17884 A2 5457147 8.0 0.6904030442237854 LM
17884 A2 74101 9.0 0.6355863213539124 LM
17884 A2 781177 10.0 0.6324479579925537 LM
17884 A2 3819483 11.0 0.606925368309021 LM
17884 A2 8040474 12.0 0.5960718989372253 LM
17884 A2 5671786 13.0 0.5925760865211487 LM
17884 A2 775056 14.0 0.5867454409599304 LM
17884 A2 4034715 15.0 0.5613547563552856 LM
17884 A2 115090 16.0 0.5534499883651733 LM
17884 A2 5051685 17.0 0.5526331067085266 LM
17884 A2 6574746 18.0 0.5285956263542175 LM
17884 A2 1678584 19.0 0.5056372284889221 LM
17884 A2 7713093 20.0 0.49965888261795044 LM
17884 A2 7978674 21.0 0.4744582772254944 LM
17884 A2 7264591 22.0 0.44197461009025574 LM
17884 A2 2146092 23.0 0.4374840259552002 LM
17884 A2 7723241 24.0 0.4079952836036682 LM
17884 A2 4316636 25.0 0.40076035261154175 LM
17884 A2 1756359 26.0 0.3713774085044861 LM
17884 A2 2062373 27.0 0.3713170289993286 LM
17884 A2 3081685 28.0 0.3498358130455017 LM
17884 A2 5816616 29.0 0.3231008052825928 LM
17884 A2 1839538 30.0 0.303070068359375 LM
17884 A2 7653871 31.0 0.30256587266921997 LM
17884 A2 7146789 32.0 0.3008684515953064 LM
17884 A2 6348398 33.0 0.2857929468154907 LM
17884 A2 1165860 34.0 0.28385815024375916 LM
17884 A2 7601574 35.0 0.281301349401474 LM
17884 A2 5499179 36.0 0.274847149848938 LM
17884 A2 3925540 37.0 0.2747430205345154 LM
17884 A2 7228005 38.0 0.2724021375179291 LM
17884 A2 7757678 39.0 0.268595427274704 LM
17884 A2 7861392 40.0 0.2408640831708908 LM
17884 A2 5841278 41.0 0.240213081240654 LM
17884 A2 6492601 42.0 0.23841965198516846 LM
17884 A2 2873854 43.0 0.22598840296268463 LM
17884 A2 6821470 44.0 0.22541098296642303 LM
17884 A2 2756806 45.0 0.21169313788414001 LM
17884 A2 5036086 46.0 0.2070075124502182 LM
17884 A2 605230 47.0 0.18757010996341705 LM
17884 A2 7331078 48.0 0.18606658279895782 LM
17884 A2 1817278 49.0 0.17023348808288574 LM
17884 A2 5571459 50.0 0.16542509198188782 LM
17884 A2 3062522 51.0 0.1609373241662979 LM
17884 A2 3883281 52.0 0.1547839343547821 LM
17884 A2 7042168 53.0 0.1487346589565277 LM
17884 A2 629687 54.0 0.13152799010276794 LM
17884 A2 1701266 55.0 0.12859533727169037 LM
17884 A2 867614 56.0 0.12825599312782288 LM
17884 A2 2062376 57.0 0.11854194104671478 LM
17884 A2 1699149 58.0 0.11655589938163757 LM
17884 A2 5825796 59.0 0.10481482744216919 LM
17884 A2 8066217 60.0 0.10445022583007812 LM
17884 A2 408768 61.0 0.0994424819946289 LM
17884 A2 8307722 62.0 0.09831000864505768 LM
17884 A2 4364217 63.0 0.08631857484579086 LM
17884 A2 999362 64.0 0.08304333686828613 LM
17884 A2 4750063 65.0 0.08263823390007019 LM
17884 A2 781184 66.0 0.07597270607948303 LM
17884 A2 45362 67.0 0.07239694893360138 LM
17884 A2 7770391 68.0 0.062523253262043 LM
17884 A2 1519556 69.0 0.06238191947340965 LM
17884 A2 1487323 70.0 0.053398869931697845 LM
17884 A2 4190582 71.0 0.04717123508453369 LM
17884 A2 6425720 72.0 0.045449305325746536 LM
17884 A2 2943313 73.0 0.04308909550309181 LM
17884 A2 5872712 74.0 0.03745350241661072 LM
17884 A2 629688 75.0 0.03416671231389046 LM
17884 A2 1242058 76.0 0.023722685873508453 LM
17884 A2 3490300 77.0 0.0160769522190094 LM
17884 A2 6836001 78.0 0.013209521770477295 LM
17884 A2 148286 79.0 0.013163987547159195 LM
17884 A2 7078606 80.0 0.009728662669658661 LM
17884 A2 3062090 81.0 0.009094759821891785 LM
17884 A2 7001110 82.0 0.00866309180855751 LM
17884 A2 6889268 83.0 -0.009399410337209702 LM
17884 A2 2730902 84.0 -0.01301577314734459 LM
17884 A2 6599926 85.0 -0.014506284147500992 LM
17884 A2 1908930 86.0 -0.02106192708015442 LM
17884 A2 1701259 87.0 -0.027180958539247513 LM
17884 A2 5948154 88.0 -0.0350460410118103 LM
17884 A2 1402094 89.0 -0.0351208932697773 LM
17884 A2 7123051 90.0 -0.037299562245607376 LM
17884 A2 7712620 91.0 -0.04723828285932541 LM
17884 A2 4731032 92.0 -0.04758346453309059 LM
17884 A2 2730903 93.0 -0.05316818505525589 LM
17884 A2 3295946 94.0 -0.06648671627044678 LM
17884 A2 6451427 95.0 -0.06865021586418152 LM
17884 A2 4745139 96.0 -0.07042959332466125 LM
17884 A2 7183900 97.0 -0.07351790368556976 LM
17884 A2 6634074 98.0 -0.07638269662857056 LM
17884 A2 895348 99.0 -0.07958872616291046 LM
17884 A2 5865841 100.0 -0.08484363555908203 LM
qid flag pid rank predict_score algorithm
20520 A2 5628883 1.0 2.3660340309143066 LM
20520 A2 5628887 2.0 2.2182424068450928 LM
20520 A2 8007226 3.0 1.8662041425704956 LM
20520 A2 8007227 4.0 1.7133245468139648 LM
20520 A2 7786820 5.0 1.5756133794784546 LM
20520 A2 694267 6.0 1.5121580362319946 LM
20520 A2 623568 7.0 1.4429373741149902 LM
20520 A2 8019569 8.0 1.4291611909866333 LM
20520 A2 8007229 9.0 1.4078147411346436 LM
20520 A2 8007233 10.0 1.3304067850112915 LM
20520 A2 5028314 11.0 1.3154041767120361 LM
20520 A2 1036906 12.0 1.2971700429916382 LM
20520 A2 221142 13.0 1.296332597732544 LM
20520 A2 732170 14.0 1.2096312046051025 LM
20520 A2 1036902 15.0 1.2046260833740234 LM
20520 A2 8007225 16.0 1.1622132062911987 LM
20520 A2 694260 17.0 1.0679186582565308 LM
20520 A2 2627031 18.0 1.0669811964035034 LM
20520 A2 438262 19.0 1.0568692684173584 LM
20520 A2 8547169 20.0 1.053020715713501 LM
20520 A2 1036905 21.0 1.0254935026168823 LM
20520 A2 506769 22.0 1.0230331420898438 LM
20520 A2 3148248 23.0 0.9326491951942444 LM
20520 A2 3148250 24.0 0.8187217712402344 LM
20520 A2 2477081 25.0 0.8110378980636597 LM
20520 A2 1036901 26.0 0.8108395338058472 LM
20520 A2 8115225 27.0 0.7772845029830933 LM
20520 A2 8507012 28.0 0.7768316268920898 LM
20520 A2 3900184 29.0 0.756806492805481 LM
20520 A2 7697775 30.0 0.7467150688171387 LM
20520 A2 8007231 31.0 0.7328309416770935 LM
20520 A2 4764146 32.0 0.7154275178909302 LM
20520 A2 7878804 33.0 0.7133659720420837 LM
20520 A2 8007228 34.0 0.6829122304916382 LM
20520 A2 3799517 35.0 0.6826956868171692 LM
20520 A2 3718383 36.0 0.6796625256538391 LM
20520 A2 8547175 37.0 0.6794448494911194 LM
20520 A2 8007230 38.0 0.6776565313339233 LM
20520 A2 7292918 39.0 0.6625841856002808 LM
20520 A2 3148253 40.0 0.6363746523857117 LM
20520 A2 6501956 41.0 0.6357802748680115 LM
20520 A2 8281292 42.0 0.6074092388153076 LM
20520 A2 7441497 43.0 0.5961096882820129 LM
20520 A2 6238443 44.0 0.5898956656455994 LM
20520 A2 5056232 45.0 0.5770547389984131 LM
20520 A2 33242 46.0 0.5665361285209656 LM
20520 A2 8723289 47.0 0.5562801361083984 LM
20520 A2 8435587 48.0 0.5484849810600281 LM
20520 A2 7878802 49.0 0.5364248156547546 LM
20520 A2 756894 50.0 0.5305740833282471 LM
20520 A2 7324621 51.0 0.5218576192855835 LM
20520 A2 8451006 52.0 0.5094746351242065 LM
20520 A2 5691850 53.0 0.4837808310985565 LM
20520 A2 5494111 54.0 0.48108217120170593 LM
20520 A2 4585678 55.0 0.47801122069358826 LM
20520 A2 623561 56.0 0.4725503623485565 LM
20520 A2 8477675 57.0 0.4698564112186432 LM
20520 A2 3294769 58.0 0.46818825602531433 LM
20520 A2 3482148 59.0 0.46451249718666077 LM
20520 A2 2717806 60.0 0.46114134788513184 LM
20520 A2 6569971 61.0 0.45796844363212585 LM
20520 A2 5992620 62.0 0.44925662875175476 LM
20520 A2 7908870 63.0 0.4464069902896881 LM
20520 A2 4504195 64.0 0.4420832693576813 LM
20520 A2 7523266 65.0 0.44046708941459656 LM
20520 A2 3148252 66.0 0.4345724284648895 LM
20520 A2 6700233 67.0 0.4253019690513611 LM
20520 A2 5279591 68.0 0.42470571398735046 LM
20520 A2 2737930 69.0 0.417959600687027 LM
20520 A2 8007232 70.0 0.41605135798454285 LM
20520 A2 2436694 71.0 0.406848669052124 LM
20520 A2 6976642 72.0 0.3905622065067291 LM
20520 A2 3643330 73.0 0.3836574852466583 LM
20520 A2 8115221 74.0 0.3788483440876007 LM
20520 A2 5763312 75.0 0.3669305145740509 LM
20520 A2 675580 76.0 0.3600189983844757 LM
20520 A2 4717275 77.0 0.3555493652820587 LM
